출하일자,주문Code1,Sku Code,상품명,박스당PCS,총수량,가로(mm),세로(mm),높이(mm),오더번호,pcs출하,B2C구분,단위부피,수량의 부피,1박스이상되는 주문_표시,index,박스번호,Rank
2023.03.07,B2C(택배),W00179,艾多美 鳳梨綜合酵素粉,48,1,161,75,116,723030703459,1,B2C,1.4006999999999998,1.4006999999999998,**,8237,1.0,B
2023.03.07,B2C(택배),W90878,艾多美 抽取式廚房紙巾,16,4,310,110,212,723030703459,4,B2C,7.2292,28.9168,**,8238,,B
2023.03.07,B2C(택배),W90878,艾多美 抽取式廚房紙巾,16,4,310,110,212,723030703459,4,B2C,7.2292,28.9168,**,8239,1.0,B
2023.03.07,B2C(택배),W00801,艾多美 碗盤蔬果洗潔液,12,1,90,80,240,723030703459,1,B2C,1.728,1.728,**,8240,1.0,A
2023.03.07,B2C(택배),W00542,艾多美 香氛護指護手乳,28,1,65,65,170,723030703459,1,B2C,0.7182499999999999,0.7182499999999999,**,8241,1.0,B
2023.03.07,B2C(택배),W00217,艾多美 凝萃煥膚 化妝水,42,1,55,55,187,723030703462,1,B2C,0.5656749999999999,0.5656749999999999,,8242,,B
2023.03.07,B2C(택배),W00835,艾多美 304不鏽鋼絲球,100,1,215,119,30,723030703462,1,B2C,0.76755,0.76755,,8244,,B
2023.03.07,B2C(택배),W00174,艾多美 膠囊葉黃素30,84,1,41,41,84,723030703467,1,B2C,0.141204,0.141204,,8246,,B
2023.03.07,B2C(택배),W90672,艾多美 泡泡染髮乳-琥珀棕,48,1,115,50,145,723030703467,1,B2C,0.83375,0.83375,,8247,,B
2023.03.07,B2C(택배),W90671,艾多美 泡泡染髮乳-栗子紅,48,1,115,50,145,723030703467,1,B2C,0.83375,0.83375,,8248,,B
2023.03.07,B2C(택배),W00465,艾多美 Daily專家面膜-保濕,30,6,125,40,163,723030703478,6,B2C,0.815,4.89,,8249,,B
2023.03.07,B2C(택배),W00521,艾多美 蜂膠牙膏50g 1組(4條),60,1,100,30,170,723030703481,1,B2C,0.51,0.51,,8251,,B
2023.03.07,B2C(택배),W90878,艾多美 抽取式廚房紙巾,16,1,310,110,212,723030703481,1,B2C,7.2292,7.2292,,8252,,B
2023.03.07,B2C(택배),W92018,艾多美 長效防蚊液,48,1,4,4,17,723030703481,1,B2C,0.000272,0.000272,,8253,,A
2023.03.07,B2C(택배),W00351,艾多美 清潔護膚四件組 *1組,10,1,143,96,132,723030703481,1,B2C,1.812096,1.812096,,8254,,B
2023.03.07,B2C(택배),W00528,艾多美 男士全效洗髮沐浴露,15,1,71,71,210,723030703481,1,B2C,1.05861,1.05861,,8255,,A
2023.03.07,B2C(택배),W01525,艾多美 雪白凝萃化妝水,42,1,6,6,19,723030703483,1,B2C,0.0006839999999999999,0.0006839999999999999,,8256,,B
2023.03.07,B2C(택배),W00301,艾多美 洗面乳 1瓶,40,1,143,96,132,723030703483,1,B2C,1.812096,1.812096,,8257,,B
2023.03.07,B2C(택배),W00801,艾多美 碗盤蔬果洗潔液,12,1,90,80,240,723030703483,1,B2C,1.728,1.728,,8259,,A
2023.03.07,B2C(택배),W01994,艾多美 純釀薄鹽醬油-黑豆油清,12,1,65,65,275,723030703483,1,B2C,1.161875,1.161875,,8260,,B
2023.03.07,B2C(택배),W00178,艾多美 螺旋藻膠囊 100%,80,2,60,60,121,723030703484,2,B2C,0.4356,0.8712,,8261,,B
2023.03.07,B2C(택배),W90174,艾多美 洋薊膠囊,50,1,105,65,100,723030703484,1,B2C,0.6825,0.6825,,8262,,A
2023.03.07,B2C(택배),W00601,艾多美 洗髮乳 1瓶,8,1,143,96,132,723030703486,1,B2C,1.812096,1.812096,,8264,,A
2023.03.07,B2C(택배),W00247,艾多美 凝萃煥膚 乳液,42,1,55,55,187,723030703486,1,B2C,0.5656749999999999,0.5656749999999999,,8265,,A
2023.03.07,B2C(택배),W00601,艾多美 洗髮乳 1瓶,8,2,143,96,132,723030703487,2,B2C,1.812096,3.624192,,8268,,B
2023.03.07,B2C(택배),W00661,艾多美 潤絲乳 1瓶,8,1,143,96,132,723030703487,1,B2C,1.812096,1.812096,,8269,,B
2023.03.07,B2C(택배),W00691,艾多美 頭皮舒爽洗髮露,6,2,72,72,195,723030703487,2,B2C,1.01088,2.02176,,8270,,B
2023.03.07,B2C(택배),W02406,會員加入申請書1ea,40,10,225,323,5,723030703488,10,B2C,0.363375,3.63375,,8271,,A
2023.03.07,B2C(택배),W00474,艾多美 柔護寶貝洗髮沐浴露,28,1,65,65,175,723030703488,1,B2C,0.739375,0.739375,,8272,,B
2023.03.07,B2C(택배),W00473,艾多美 柔護寶貝保濕乳霜,48,1,49,43,154,723030703488,1,B2C,0.324478,0.324478,,8273,,B
2023.03.07,B2C(택배),W00472,艾多美 柔護寶貝潤膚乳,40,1,58,58,143,723030703488,1,B2C,0.481052,0.481052,,8274,,B
2023.03.07,B2C(택배),W02704,艾多美 新春紅包袋,350,1,255,165,2,723030703488,1,B2C,0.08415,0.08415,,8275,,B
2023.03.07,B2C(택배),W00183,艾多美 石榴美人果凍,14,1,205,70,160,723030703488,1,B2C,2.296,2.296,,8279,,A
2023.03.07,B2C(택배),W90946,艾多美 苦瓜萃取複方膠囊,94,4,70,53,115,723030703490,4,B2C,0.42665,1.7066,,8280,,A
2023.03.07,B2C(택배),W00756,艾多美 水嫩亮白乳霜,54,1,63,63,57,723030703494,1,B2C,0.226233,0.226233,,8283,,B
2023.03.07,B2C(택배),W00288,艾多美 凝萃煥膚BB霜 No. 13,70,1,38,38,131,723030703494,1,B2C,0.189164,0.189164,,8284,,B
2023.03.07,B2C(택배),W00217,艾多美 凝萃煥膚 化妝水,42,1,55,55,187,723030703494,1,B2C,0.5656749999999999,0.5656749999999999,,8285,,A
2023.03.07,B2C(택배),W00755,艾多美 水嫩亮白精華液,54,3,48,50,180,723030703494,3,B2C,0.432,1.296,,8286,,A
2023.03.07,B2C(택배),W90915,艾多美 麥盧卡蜂蜜MGO830+,6,1,63,63,87,723030703500,1,B2C,0.34530299999999997,0.34530299999999997,,8287,,A
2023.03.07,B2C(택배),W00591,艾多美 精油 貼布 1盒(11包*5片),20,3,225,165,60,723030703500,3,B2C,2.2275,6.6825,,8288,,A
2023.03.07,B2C(택배),W00975,艾多美 阿拉比卡即溶黑咖啡,9,1,190,130,95,723030703501,1,B2C,2.3465,2.3465,,8289,,B
2023.03.07,B2C(택배),W00271,艾多美 防曬霜(白皙) 1瓶,70,1,143,96,132,723030703501,1,B2C,1.812096,1.812096,,8291,,B
2023.03.07,B2C(택배),W00691,艾多美 頭皮舒爽洗髮露,6,2,72,72,195,723030703510,2,B2C,1.01088,2.02176,,8294,,B
2023.03.07,B2C(택배),W01997,艾多美 馬鈴薯蔬菜拉麵 4入,6,1,155,140,150,723030703510,1,B2C,3.255,3.255,,8295,,A
2023.03.07,B2C(택배),W00694,艾多美 凝萃煥髮洗髮乳,8,1,75,75,215,723030703510,1,B2C,1.2093749999999999,1.2093749999999999,,8297,,B
2023.03.07,B2C(택배),W00160,艾多美 益生菌 60包入,24,1,110,65,110,723030703514,1,B2C,0.7865,0.7865,,8300,,B
2023.03.07,B2C(택배),W00261,艾多美 BB霜 1瓶,91,1,143,96,132,723030703517,1,B2C,1.812096,1.812096,,8301,,A
2023.03.07,B2C(택배),W00331,艾多美 剝離式面膜 1瓶,60,1,143,96,132,723030703517,1,B2C,1.812096,1.812096,,8302,,B
2023.03.07,B2C(택배),W00321,艾多美 卸妝乳 1瓶,40,2,143,96,132,723030703517,2,B2C,1.812096,3.624192,,8305,,B
2023.03.07,B2C(택배),W90189,艾多美 玻尿酸深層卸妝濕巾,36,3,143,96,132,723030703517,3,B2C,1.812096,5.436287999999999,,8306,,A
2023.03.07,B2C(택배),W00666,艾多美 蛋白修護洗髮乳,28,1,68,68,200,723030703521,1,B2C,0.9248,0.9248,,8307,,A
2023.03.07,B2C(택배),W00779,艾多美 積雪草淨膚凝露,40,1,47,47,173,723030703521,1,B2C,0.38215699999999997,0.38215699999999997,,8308,,A
2023.03.07,B2C(택배),W00109,艾多美 海藻鈣片,40,1,60,60,115,723030703523,1,B2C,0.414,0.414,,8310,,B
2023.03.07,B2C(택배),W90189,艾多美 玻尿酸深層卸妝濕巾,36,6,143,96,132,723030703523,6,B2C,1.812096,10.872575999999999,,8311,,B
2023.03.07,B2C(택배),W00109,艾多美 海藻鈣片,40,1,60,60,115,723030703533,1,B2C,0.414,0.414,,8313,,B
2023.03.07,B2C(택배),W90946,艾多美 苦瓜萃取複方膠囊,94,4,70,53,115,723030703533,4,B2C,0.42665,1.7066,,8314,,B
2023.03.07,B2C(택배),W90943,艾多美 美妍膠原飲,12,5,13,7,10,723030703533,5,B2C,0.00091,0.00455,,8315,,B
2023.03.07,B2C(택배),W90174,艾多美 洋薊膠囊,50,1,105,65,100,723030703533,1,B2C,0.6825,0.6825,,8316,,A
2023.03.07,B2C(택배),W00179,艾多美 鳳梨綜合酵素粉,48,1,161,75,116,723030703533,1,B2C,1.4006999999999998,1.4006999999999998,,8317,,B
2023.03.07,B2C(택배),W00174,艾多美 膠囊葉黃素30,84,1,41,41,84,723030703533,1,B2C,0.141204,0.141204,,8318,,A
2023.03.07,B2C(택배),W00190,艾多美 經典化妝水,54,1,53,54,179,723030703535,1,B2C,0.512298,0.512298,,8320,,A
2023.03.07,B2C(택배),W00109,艾多美 海藻鈣片,40,2,60,60,115,723030703540,2,B2C,0.414,0.828,,8321,,B
2023.03.07,B2C(택배),W00521,艾多美 蜂膠牙膏50g 1組(4條),60,1,100,30,170,723030703541,1,B2C,0.51,0.51,,8323,,B
2023.03.07,B2C(택배),W00160,艾多美 益生菌 60包入,24,2,110,65,110,723030703541,2,B2C,0.7865,1.573,,8324,,A
2023.03.07,B2C(택배),W00649,艾多美 乳木果身體滋養霜,48,1,92,92,62,723030703545,1,B2C,0.524768,0.524768,,8325,,A
2023.03.07,B2C(택배),W00160,艾多美 益生菌 60包入,24,1,110,65,110,723030703545,1,B2C,0.7865,0.7865,,8327,,B
2023.03.07,B2C(택배),W00301,艾多美 洗面乳 1瓶,40,3,143,96,132,723030703547,3,B2C,1.812096,5.436287999999999,,8329,,A
2023.03.07,B2C(택배),W90878,艾多美 抽取式廚房紙巾,16,4,310,110,212,723030703549,4,B2C,7.2292,28.9168,**,8331,,A
2023.03.07,B2C(택배),W90878,艾多美 抽取式廚房紙巾,16,4,310,110,212,723030703549,4,B2C,7.2292,28.9168,**,8332,,B
2023.03.07,B2C(택배),W90878,艾多美 抽取式廚房紙巾,16,4,310,110,212,723030703549,4,B2C,7.2292,28.9168,**,8333,1.0,A
2023.03.07,B2C(택배),W00485,艾多美 眼唇卸妝液,54,1,46,45,147,723030703549,1,B2C,0.30429,0.30429,**,8334,1.0,B
2023.03.07,B2C(택배),W00227,艾多美 凝萃煥膚 安瓶,42,1,50,50,120,723030703557,1,B2C,0.3,0.3,,8338,,B
2023.03.07,B2C(택배),W90878,艾多美 抽取式廚房紙巾,16,1,310,110,212,723030703557,1,B2C,7.2292,7.2292,,8341,,B
2023.03.07,B2C(택배),W00641,艾多美 身體乳液 1瓶,40,2,143,96,132,723030703560,2,B2C,1.812096,3.624192,,8343,,A
2023.03.07,B2C(택배),W00531,艾多美 愛丹 1瓶,54,2,143,96,132,723030703560,2,B2C,1.812096,3.624192,,8344,,A
2023.03.07,B2C(택배),W00501,艾多美 牙膏200g(5條)*1組,10,2,143,96,132,723030703560,2,B2C,1.812096,3.624192,,8345,,A
2023.03.07,B2C(택배),W00541,艾多美 洗手乳,30,1,70,70,140,723030703562,1,B2C,0.6859999999999999,0.6859999999999999,,8349,,B
2023.03.07,B2C(택배),W00694,艾多美 凝萃煥髮洗髮乳,8,1,75,75,215,723030703562,1,B2C,1.2093749999999999,1.2093749999999999,,8350,,B
2023.03.07,B2C(택배),W00828,艾多美 濃縮洗衣粉,5,1,320,110,330,723030703562,1,B2C,11.616,11.616,,8351,,B
2023.03.07,B2C(택배),W90673,艾多美 泡泡染髮乳-自然黑,48,1,115,50,145,723030703562,1,B2C,0.83375,0.83375,,8353,,A
2023.03.07,B2C(택배),W00510,艾多美 牙刷(大型刷頭) 1組 (8支),30,1,245,125,48,723030703564,1,B2C,1.47,1.47,,8354,,A
2023.03.07,B2C(택배),W00591,艾多美 精油 貼布 1盒(11包*5片),20,1,225,165,60,723030703564,1,B2C,2.2275,2.2275,,8355,,B
2023.03.07,B2C(택배),W00111,艾多美 高濃度魚油膠囊,56,1,67,67,121,723030703564,1,B2C,0.543169,0.543169,,8356,,B
2023.03.07,B2C(택배),W00276,艾多美 凝萃煥膚防曬乳,70,2,48,23,138,723030703568,2,B2C,0.152352,0.304704,,8357,,A
2023.03.07,B2C(택배),W00828,艾多美 濃縮洗衣粉,5,2,320,110,330,723030703568,2,B2C,11.616,23.232,,8358,,B
2023.03.07,B2C(택배),W00801,艾多美 碗盤蔬果洗潔液,12,1,90,80,240,723030703568,1,B2C,1.728,1.728,,8359,,B
2023.03.07,B2C(택배),W00301,艾多美 洗面乳 1瓶,40,1,143,96,132,723030703573,1,B2C,1.812096,1.812096,,8360,,B
2023.03.07,B2C(택배),W00111,艾多美 高濃度魚油膠囊,56,1,67,67,121,723030703573,1,B2C,0.543169,0.543169,,8361,,A
2023.03.07,B2C(택배),W00321,艾多美 卸妝乳 1瓶,40,1,143,96,132,723030703573,1,B2C,1.812096,1.812096,,8364,,B
2023.03.07,B2C(택배),W00483,艾多美 月桂保濕噴霧,54,1,34,34,160,723030703573,1,B2C,0.18495999999999999,0.18495999999999999,,8365,,B
2023.03.07,B2C(택배),W00564,艾多美 輕柔棉28cm,12,1,240,74,178,723030703573,1,B2C,3.1612799999999996,3.1612799999999996,,8368,,A
2023.03.07,B2C(택배),W00554,艾多美 輕柔棉24cm,12,1,187,67,186,723030703573,1,B2C,2.330394,2.330394,,8369,,A
2023.03.07,B2C(택배),W00975,艾多美 阿拉比卡即溶黑咖啡,9,1,190,130,95,723030703573,1,B2C,2.3465,2.3465,,8370,,A
2023.03.07,B2C(택배),W00160,艾多美 益生菌 60包入,24,2,110,65,110,723030703574,2,B2C,0.7865,1.573,,8372,,B
2023.03.07,B2C(택배),W00694,艾多美 凝萃煥髮洗髮乳,8,1,75,75,215,723030703575,1,B2C,1.2093749999999999,1.2093749999999999,,8373,,B
2023.03.07,B2C(택배),W00801,艾多美 碗盤蔬果洗潔液,12,4,90,80,240,723030703575,4,B2C,1.728,6.912,,8374,,B
2023.03.07,B2C(택배),W90671,艾多美 泡泡染髮乳-栗子紅,48,1,115,50,145,723030703575,1,B2C,0.83375,0.83375,,8375,,B
2023.03.07,B2C(택배),W00501,艾多美 牙膏200g(5條)*1組,10,2,143,96,132,723030703576,2,B2C,1.812096,3.624192,,8376,,A
2023.03.07,B2C(택배),W00661,艾多美 潤絲乳 1瓶,8,2,143,96,132,723030703576,2,B2C,1.812096,3.624192,,8378,,A
2023.03.07,B2C(택배),W00178,艾多美 螺旋藻膠囊 100%,80,1,60,60,121,723030703578,1,B2C,0.4356,0.4356,,8380,,B
2023.03.07,B2C(택배),W00828,艾多美 濃縮洗衣粉,5,1,320,110,330,723030703578,1,B2C,11.616,11.616,,8381,,A
2023.03.07,B2C(택배),W00289,艾多美 凝萃煥膚BB霜 No. 21,70,2,38,38,131,723030703578,2,B2C,0.189164,0.378328,,8383,,B
2023.03.07,B2C(택배),W00465,艾多美 Daily專家面膜-保濕,30,2,125,40,163,723030703581,2,B2C,0.815,1.63,,8384,,A
2023.03.07,B2C(택배),W00501,艾多美 牙膏200g(5條)*1組,10,2,143,96,132,723030703581,2,B2C,1.812096,3.624192,,8386,,B
2023.03.07,B2C(택배),W00766,艾多美 平衡調理化妝水,54,1,46,46,160,723030703582,1,B2C,0.33855999999999997,0.33855999999999997,,8388,,B
2023.03.07,B2C(택배),W70765,艾多美 抗痘潔面慕斯,40,1,54,54,145,723030703582,1,B2C,0.42282,0.42282,,8389,,B
2023.03.07,B2C(택배),W02406,會員加入申請書1ea,40,2,225,323,5,723030703582,2,B2C,0.363375,0.72675,,8391,,B
2023.03.07,B2C(택배),W90878,艾多美 抽取式廚房紙巾,16,4,310,110,212,723030703584,4,B2C,7.2292,28.9168,,8393,,A
2023.03.07,B2C(택배),W00301,艾多美 洗面乳 1瓶,40,1,143,96,132,723030703585,1,B2C,1.812096,1.812096,,8395,,A
2023.03.07,B2C(택배),W00755,艾多美 水嫩亮白精華液,54,1,48,50,180,723030703585,1,B2C,0.432,0.432,,8397,,A
2023.03.07,B2C(택배),W00180,艾多美 即溶普洱茶,64,1,71,59,110,723030703586,1,B2C,0.46079,0.46079,,8399,,A
2023.03.07,B2C(택배),W00591,艾多美 精油 貼布 1盒(11包*5片),20,1,225,165,60,723030703588,1,B2C,2.2275,2.2275,,8401,,A
2023.03.07,B2C(택배),W90878,艾多美 抽取式廚房紙巾,16,2,310,110,212,723030703588,2,B2C,7.2292,14.4584,,8403,,A
2023.03.07,B2C(택배),W00564,艾多美 輕柔棉28cm,12,1,240,74,178,723030703588,1,B2C,3.1612799999999996,3.1612799999999996,,8405,,B
2023.03.07,B2C(택배),W00501,艾多美 牙膏200g(5條)*1組,10,3,143,96,132,723030703590,3,B2C,1.812096,5.436287999999999,,8408,,A
2023.03.07,B2C(택배),W90879,艾多美 隨行袖珍包,16,2,220,70,180,723030703590,2,B2C,2.772,5.544,,8409,,A
2023.03.07,B2C(택배),W00521,艾多美 蜂膠牙膏50g 1組(4條),60,1,100,30,170,723030703590,1,B2C,0.51,0.51,,8411,,B
2023.03.07,B2C(택배),W00755,艾多美 水嫩亮白精華液,54,1,48,50,180,723030703592,1,B2C,0.432,0.432,,8412,,B
2023.03.07,B2C(택배),W00227,艾多美 凝萃煥膚 安瓶,42,1,50,50,120,723030703592,1,B2C,0.3,0.3,,8413,,B
2023.03.07,B2C(택배),W00301,艾多美 洗面乳 1瓶,40,1,143,96,132,723030703593,1,B2C,1.812096,1.812096,,8414,,B
2023.03.07,B2C(택배),W00121,艾多美 維他命C粉,20,1,111,90,136,723030703593,1,B2C,1.3586399999999998,1.3586399999999998,,8416,,A
2023.03.07,B2C(택배),W00510,艾多美 牙刷(大型刷頭) 1組 (8支),30,1,245,125,48,723030703593,1,B2C,1.47,1.47,,8418,,B
2023.03.07,B2C(택배),W00160,艾多美 益生菌 60包入,24,2,110,65,110,723030703595,2,B2C,0.7865,1.573,,8419,,A
2023.03.07,B2C(택배),W00301,艾多美 洗面乳 1瓶,40,1,143,96,132,723030703595,1,B2C,1.812096,1.812096,,8420,,A
2023.03.07,B2C(택배),W00971,艾多美 阿拉比卡三合一即溶咖啡,4,1,180,155,320,723030703598,1,B2C,8.927999999999999,8.927999999999999,**,8423,1.0,B
2023.03.07,B2C(택배),W90878,艾多美 抽取式廚房紙巾,16,6,310,110,212,723030703598,6,B2C,7.2292,43.3752,**,8424,1.0,B
2023.03.07,B2C(택배),W00564,艾多美 輕柔棉28cm,12,2,240,74,178,723030703604,2,B2C,3.1612799999999996,6.322559999999999,,8428,,B
2023.03.07,B2C(택배),W90671,艾多美 泡泡染髮乳-栗子紅,48,1,115,50,145,723030703604,1,B2C,0.83375,0.83375,,8429,,A
2023.03.07,B2C(택배),W00975,艾多美 阿拉比卡即溶黑咖啡,9,2,190,130,95,723030703604,2,B2C,2.3465,4.693,,8430,,B
2023.03.07,B2C(택배),W90927,艾多美 營養三鬆,50,1,19,29,6,723030703604,1,B2C,0.003306,0.003306,,8432,,B
2023.03.07,B2C(택배),W00620,艾多美 養髮液,40,1,55,55,195,723030703605,1,B2C,0.5898749999999999,0.5898749999999999,,8433,,A
2023.03.07,B2C(택배),W90574,艾多美 輕柔棉18cm,24,5,115,65,139,723030703605,5,B2C,1.0390249999999999,5.195124999999999,,8435,,B
2023.03.07,B2C(택배),W00554,艾多美 輕柔棉24cm,12,5,187,67,186,723030703605,5,B2C,2.330394,11.65197,,8436,,A
2023.03.07,B2C(택배),W00564,艾多美 輕柔棉28cm,12,5,240,74,178,723030703605,5,B2C,3.1612799999999996,15.806399999999998,,8437,,A
2023.03.07,B2C(택배),W00460,艾多美 水嫩潤唇膏,180,2,20,19,75,723030703606,2,B2C,0.028499999999999998,0.056999999999999995,,8438,,A
2023.03.07,B2C(택배),W00542,艾多美 香氛護指護手乳,28,1,65,65,170,723030703606,1,B2C,0.7182499999999999,0.7182499999999999,,8439,,B
2023.03.07,B2C(택배),W00472,艾多美 柔護寶貝潤膚乳,40,3,58,58,143,723030703606,3,B2C,0.481052,1.4431559999999999,,8440,,B
2023.03.07,B2C(택배),W00591,艾多美 精油 貼布 1盒(11包*5片),20,3,225,165,60,723030703610,3,B2C,2.2275,6.6825,,8441,,A
2023.03.07,B2C(택배),W90908,艾多美 芝麻海苔酥,24,1,460,100,330,723030703612,1,B2C,15.18,15.18,,8442,,B
2023.03.07,B2C(택배),W01525,艾多美 雪白凝萃化妝水,42,1,6,6,19,723030703612,1,B2C,0.0006839999999999999,0.0006839999999999999,,8443,,A
2023.03.07,B2C(택배),W00174,艾多美 膠囊葉黃素30,84,1,41,41,84,723030703614,1,B2C,0.141204,0.141204,,8446,,B
2023.03.07,B2C(택배),W92018,艾多美 長效防蚊液,48,1,4,4,17,723030703614,1,B2C,0.000272,0.000272,,8448,,B
2023.03.07,B2C(택배),W00501,艾多美 牙膏200g(5條)*1組,10,1,143,96,132,723030703616,1,B2C,1.812096,1.812096,,8451,,A
2023.03.07,B2C(택배),W00681,艾多美 護髮油,63,1,50,45,215,723030703618,1,B2C,0.48374999999999996,0.48374999999999996,,8453,,B
2023.03.07,B2C(택배),W00490,艾多美 乳香嫩膚噴霧,54,1,38,39,159,723030703623,1,B2C,0.235638,0.235638,,8456,,A
2023.03.07,B2C(택배),W90878,艾多美 抽取式廚房紙巾,16,2,310,110,212,723030703623,2,B2C,7.2292,14.4584,,8457,,A
2023.03.07,B2C(택배),W00111,艾多美 高濃度魚油膠囊,56,1,67,67,121,723030703623,1,B2C,0.543169,0.543169,,8458,,A
2023.03.07,B2C(택배),W00541,艾多美 洗手乳,30,1,70,70,140,723030703623,1,B2C,0.6859999999999999,0.6859999999999999,,8459,,A
2023.03.07,B2C(택배),W00631,艾多美 沐浴乳 1瓶,8,1,143,96,132,723030703623,1,B2C,1.812096,1.812096,,8460,,B
2023.03.07,B2C(택배),W00217,艾多美 凝萃煥膚 化妝水,42,1,55,55,187,723030703626,1,B2C,0.5656749999999999,0.5656749999999999,,8461,,A
2023.03.07,B2C(택배),W00766,艾多美 平衡調理化妝水,54,1,46,46,160,723030703626,1,B2C,0.33855999999999997,0.33855999999999997,,8462,,A
2023.03.07,B2C(택배),W00591,艾多美 精油 貼布 1盒(11包*5片),20,2,225,165,60,723030703638,2,B2C,2.2275,4.455,,8463,,A
2023.03.07,B2C(택배),W00591,艾多美 精油 貼布 1盒(11包*5片),20,2,225,165,60,723030703640,2,B2C,2.2275,4.455,,8466,,A
2023.03.07,B2C(택배),W00501,艾多美 牙膏200g(5條)*1組,10,1,143,96,132,723030703640,1,B2C,1.812096,1.812096,,8467,,A
2023.03.07,B2C(택배),W90672,艾多美 泡泡染髮乳-琥珀棕,48,1,115,50,145,723030703643,1,B2C,0.83375,0.83375,,8469,,B
2023.03.07,B2C(택배),W00661,艾多美 潤絲乳 1瓶,8,1,143,96,132,723030703643,1,B2C,1.812096,1.812096,,8470,,A
2023.03.07,B2C(택배),W01995,艾多美 純釀薄鹽醬油-黑豆油膏,12,1,65,65,275,723030703643,1,B2C,1.161875,1.161875,,8471,,B
2023.03.07,B2C(택배),W00971,艾多美 阿拉比卡三合一即溶咖啡,4,2,180,155,320,723030703645,2,B2C,8.927999999999999,17.855999999999998,,8472,,B
2023.03.07,B2C(택배),W90873,艾多美 銀離子柔濕巾-20抽,15,2,250,150,130,723030703645,2,B2C,4.875,9.75,,8473,,A
2023.03.07,B2C(택배),W00331,艾多美 剝離式面膜 1瓶,60,1,143,96,132,723030703649,1,B2C,1.812096,1.812096,,8475,,A
2023.03.07,B2C(택배),W00641,艾多美 身體乳液 1瓶,40,1,143,96,132,723030703649,1,B2C,1.812096,1.812096,,8476,,A
2023.03.07,B2C(택배),W00835,艾多美 304不鏽鋼絲球,100,1,215,119,30,723030703649,1,B2C,0.76755,0.76755,,8477,,B
2023.03.07,B2C(택배),W00198,艾多美 經典營養霜,54,1,71,72,63,723030703649,1,B2C,0.322056,0.322056,,8478,,A
2023.03.07,B2C(택배),W90946,艾多美 苦瓜萃取複方膠囊,94,4,70,53,115,723030703653,4,B2C,0.42665,1.7066,,8479,,B
2023.03.07,B2C(택배),W00501,艾多美 牙膏200g(5條)*1組,10,1,143,96,132,723030703653,1,B2C,1.812096,1.812096,,8480,,B
2023.03.07,B2C(택배),W00510,艾多美 牙刷(大型刷頭) 1組 (8支),30,1,245,125,48,723030703653,1,B2C,1.47,1.47,,8481,,A
2023.03.07,B2C(택배),W00511,艾多美 牙刷(小型刷頭) 1組 (8支),30,1,245,105,48,723030703653,1,B2C,1.2348,1.2348,,8482,,A
2023.03.07,B2C(택배),W00973,艾多美 阿拉比卡三合一即溶咖啡50入,12,1,170,75,172,723030703658,1,B2C,2.193,2.193,,8483,,B
2023.03.07,B2C(택배),W00501,艾多美 牙膏200g(5條)*1組,10,1,143,96,132,723030703658,1,B2C,1.812096,1.812096,,8484,,A
2023.03.07,B2C(택배),W00591,艾多美 精油 貼布 1盒(11包*5片),20,2,225,165,60,723030703658,2,B2C,2.2275,4.455,,8485,,A
2023.03.07,B2C(택배),W00109,艾多美 海藻鈣片,40,3,60,60,115,723030703664,3,B2C,0.414,1.242,,8486,,B
2023.03.07,B2C(택배),W00511,艾多美 牙刷(小型刷頭) 1組 (8支),30,1,245,105,48,723030703664,1,B2C,1.2348,1.2348,,8487,,A
2023.03.07,B2C(택배),W00276,艾多美 凝萃煥膚防曬乳,70,1,48,23,138,723030703664,1,B2C,0.152352,0.152352,,8488,,B
2023.03.07,B2C(택배),W00160,艾多美 益生菌 60包入,24,1,110,65,110,723030703673,1,B2C,0.7865,0.7865,,8489,,A
2023.03.07,B2C(택배),W00801,艾多美 碗盤蔬果洗潔液,12,2,90,80,240,723030703673,2,B2C,1.728,3.456,,8490,,B
2023.03.07,B2C(택배),W00192,艾多美 經典眼霜,84,2,68,66,59,723030703674,2,B2C,0.26479199999999997,0.5295839999999999,,8493,,A
2023.03.07,B2C(택배),W01422,艾多美 長效睫毛膏,200,1,20,20,134,723030703674,1,B2C,0.053599999999999995,0.053599999999999995,,8494,,B
2023.03.07,B2C(택배),W00111,艾多美 高濃度魚油膠囊,56,1,67,67,121,723030703674,1,B2C,0.543169,0.543169,,8495,,A
2023.03.07,B2C(택배),W00801,艾多美 碗盤蔬果洗潔液,12,2,90,80,240,723030703681,2,B2C,1.728,3.456,,8496,,B
2023.03.07,B2C(택배),W00861,艾多美 濃縮衣物洗潔液,6,5,192,132,312,723030703681,5,B2C,7.907328,39.53664,,8497,,B
2023.03.07,B2C(택배),W00620,艾多美 養髮液,40,1,55,55,195,723030703687,1,B2C,0.5898749999999999,0.5898749999999999,,8498,,B
2023.03.07,B2C(택배),W00975,艾多美 阿拉比卡即溶黑咖啡,9,2,190,130,95,723030703687,2,B2C,2.3465,4.693,,8499,,A
2023.03.07,B2C(택배),W00861,艾多美 濃縮衣物洗潔液,6,1,192,132,312,723030703687,1,B2C,7.907328,7.907328,,8500,,A
2023.03.07,B2C(택배),W00681,艾多美 護髮油,63,1,50,45,215,723030703687,1,B2C,0.48374999999999996,0.48374999999999996,,8501,,B
2023.03.07,B2C(택배),W00521,艾多美 蜂膠牙膏50g 1組(4條),60,1,100,30,170,723030703695,1,B2C,0.51,0.51,,8503,,A
